min: 800278.5646784117, 3906926.1147329146, 22.031047589945167
max: 800501.5066211808, 3907149.0566756837, 244.97299035902608
INFO(indexer.cpp:1656): start indexing chunk r2004
filesize: 344'797'285
min: 800278.5646784117, 3906703.1727901455, 22.031047589945167
max: 800501.5066211808, 3906926.1147329146, 244.97299035902608
INFO(indexer.cpp:1656): start indexing chunk r2020
filesize: 163'712'395
min: 800055.6227356426, 3907149.0566756837, 22.031047589945167
max: 800278.5646784117, 3907371.9986184528, 244.97299035902608
INFO(indexer.cpp:1656): start indexing chunk r2022
filesize: 61'205'270
min: 800055.6227356426, 3907371.9986184528, 22.031047589945167
max: 800278.5646784117, 3907594.9405612219, 244.97299035902608
INFO(indexer.cpp:1656): start indexing chunk r20240
filesize: 91'881'405
min: 800278.5646784117, 3907149.0566756837, 22.031047589945167
max: 800390.03564979625, 3907260.5276470683, 133.50201897448562
INFO(indexer.cpp:1656): start indexing chunk r20242
filesize: 91'714'000
min: 800278.5646784117, 3907260.5276470683, 22.031047589945167
max: 800390.03564979625, 3907371.9986184528, 133.50201897448562
INFO(indexer.cpp:1656): start indexing chunk r20244
filesize: 93'770'950
min: 800390.03564979625, 3907149.0566756837, 22.031047589945167
max: 800501.5066211808, 3907260.5276470683, 133.50201897448562
INFO(indexer.cpp:1656): start indexing chunk r2026
filesize: 181'547'835
min: 800278.5646784117, 3907371.9986184528, 22.031047589945167
max: 800501.5066211808, 3907594.9405612219, 244.97299035902608
INFO(indexer.cpp:1656): start indexing chunk r2040
filesize: 230'511'190
min: 800501.5066211808, 3906703.1727901455, 22.031047589945167
max: 800724.4485639499, 3906926.1147329146, 244.97299035902608
INFO(indexer.cpp:1656): start indexing chunk r20246
filesize: 89'193'720
min: 800390.03564979625, 3907260.5276470683, 22.031047589945167
max: 800501.5066211808, 3907371.9986184528, 133.50201897448562
INFO(indexer.cpp:1656): start indexing chunk r2042
filesize: 234'458'945
min: 800501.5066211808, 3906926.1147329146, 22.031047589945167
max: 800724.4485639499, 3907149.0566756837, 244.97299035902608
INFO(indexer.cpp:1656): start indexing chunk r2044
filesize: 181'901'405
min: 800724.4485639499, 3906703.1727901455, 22.031047589945167
max: 800947.39050671889, 3906926.1147329146, 244.97299035902608
INFO(indexer.cpp:1656): start indexing chunk r2046
filesize: 320'363'680
min: 800724.4485639499, 3906926.1147329146, 22.031047589945167
max: 800947.39050671889, 3907149.0566756837, 244.97299035902608
INFO(indexer.cpp:1656): start indexing chunk r2060
filesize: 248'763'480
min: 800501.5066211808, 3907149.0566756837, 22.031047589945167
max: 800724.4485639499, 3907371.9986184528, 244.97299035902608
INFO(indexer.cpp:1656): start indexing chunk r2062
filesize: 16'865'205
min: 800501.5066211808, 3907371.9986184528, 22.031047589945167
max: 800724.4485639499, 3907594.9405612219, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r2062
INFO(indexer.cpp:1656): start indexing chunk r2064
filesize: 104'426'665
min: 800724.4485639499, 3907149.0566756837, 22.031047589945167
max: 800947.39050671889, 3907371.9986184528, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r0666
INFO(indexer.cpp:1656): start indexing chunk r2400
filesize: 204'688'435
min: 800947.39050671889, 3906703.1727901455, 22.031047589945167
max: 801170.33244948788, 3906926.1147329146, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r2022
INFO(indexer.cpp:1656): start indexing chunk r2402
filesize: 202'470'520
min: 800947.39050671889, 3906926.1147329146, 22.031047589945167
max: 801170.33244948788, 3907149.0566756837, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r0660
INFO(indexer.cpp:1656): start indexing chunk r2404
filesize: 283'287'410
min: 801170.33244948788, 3906703.1727901455, 22.031047589945167
max: 801393.27439225698, 3906926.1147329146, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r20246
INFO(indexer.cpp:1656): start indexing chunk r2406
filesize: 24'946'950
min: 801170.33244948788, 3906926.1147329146, 22.031047589945167
max: 801393.27439225698, 3907149.0566756837, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r20240
INFO(indexer.cpp:1656): start indexing chunk r242
filesize: 22'365
min: 800947.39050671889, 3907149.0566756837, 22.031047589945167
max: 801393.27439225698, 3907594.9405612219, 467.91493312810701
INFO(indexer.cpp:1699): finished indexing chunk r242
INFO(indexer.cpp:1656): start indexing chunk r244
filesize: 93'019'325
min: 801393.27439225698, 3906703.1727901455, 22.031047589945167
max: 801839.15827779518, 3907149.0566756837, 467.91493312810701
INFO(indexer.cpp:1699): finished indexing chunk r20244
INFO(indexer.cpp:1656): start indexing chunk r402
filesize: 248'905'545
min: 801839.15827779518, 3905365.5211335309, 22.031047589945167
max: 802285.04216333339, 3905811.4050190691, 467.91493312810701
INFO(indexer.cpp:1699): finished indexing chunk r20242
INFO(indexer.cpp:1656): start indexing chunk r4040
filesize: 1'073'065
min: 802285.04216333339, 3904919.6372479931, 22.031047589945167
max: 802507.98410610249, 3905142.5791907618, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r4040
INFO(indexer.cpp:1656): start indexing chunk r4042
filesize: 114'660'805
min: 802285.04216333339, 3905142.5791907618, 22.031047589945167
max: 802507.98410610249, 3905365.5211335309, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r2406
INFO(indexer.cpp:1656): start indexing chunk r4044
filesize: 225'513'225
min: 802507.98410610249, 3904919.6372479931, 22.031047589945167
max: 802730.9260488716, 3905142.5791907618, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r0664
INFO(indexer.cpp:1656): start indexing chunk r4046
filesize: 315'555'695
min: 802507.98410610249, 3905142.5791907618, 22.031047589945167
max: 802730.9260488716, 3905365.5211335309, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r2064
INFO(indexer.cpp:1656): start indexing chunk r406
filesize: 250'754'560
min: 802285.04216333339, 3905365.5211335309, 22.031047589945167
max: 802730.9260488716, 3905811.4050190691, 467.91493312810701
INFO(indexer.cpp:1699): finished indexing chunk r064
INFO(indexer.cpp:1656): start indexing chunk r4200
filesize: 167'030'990
min: 801839.15827779518, 3905811.4050190691, 22.031047589945167
max: 802062.10022056429, 3906034.3469618382, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r2002
INFO(indexer.cpp:1656): start indexing chunk r4202
filesize: 126'138'915
min: 801839.15827779518, 3906034.3469618382, 22.031047589945167
max: 802062.10022056429, 3906257.2889046073, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r2000
INFO(indexer.cpp:1656): start indexing chunk r4204
filesize: 84'998'830
min: 802062.10022056429, 3905811.4050190691, 22.031047589945167
max: 802285.04216333339, 3906034.3469618382, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r2020
INFO(indexer.cpp:1656): start indexing chunk r4206
filesize: 347'760
min: 802062.10022056429, 3906034.3469618382, 22.031047589945167
max: 802285.04216333339, 3906257.2889046073, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r4206
INFO(indexer.cpp:1656): start indexing chunk r422
filesize: 10'199'735
min: 801839.15827779518, 3906257.2889046073, 22.031047589945167
max: 802285.04216333339, 3906703.1727901455, 467.91493312810701
INFO(indexer.cpp:1699): finished indexing chunk r422
INFO(indexer.cpp:1656): start indexing chunk r4400
filesize: 171'435'565
min: 802730.9260488716, 3904919.6372479931, 22.031047589945167
max: 802953.8679916407, 3905142.5791907618, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r2044
INFO(indexer.cpp:1656): start indexing chunk r4402
filesize: 146'312'950
min: 802730.9260488716, 3905142.5791907618, 22.031047589945167
max: 802953.8679916407, 3905365.5211335309, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r0662
INFO(indexer.cpp:1656): start indexing chunk r44040
filesize: 59'026'730
min: 802953.8679916407, 3904919.6372479931, 22.031047589945167
max: 803065.33896302525, 3905031.1082193777, 133.50201897448562
INFO(indexer.cpp:1699): finished indexing chunk r4204
INFO(indexer.cpp:1656): start indexing chunk r44042
filesize: 106'149'190
min: 802953.8679916407, 3905031.1082193777, 22.031047589945167
max: 803065.33896302525, 3905142.5791907618, 133.50201897448562
INFO(indexer.cpp:1699): finished indexing chunk r4042
INFO(indexer.cpp:1656): start indexing chunk r44044
filesize: 77'615'685
min: 803065.33896302525, 3904919.6372479931, 22.031047589945167
max: 803176.8099344098, 3905031.1082193777, 133.50201897448562
INFO(indexer.cpp:1699): finished indexing chunk r2400
INFO(indexer.cpp:1656): start indexing chunk r44046
filesize: 110'474'595
min: 803065.33896302525, 3905031.1082193777, 22.031047589945167
max: 803176.8099344098, 3905142.5791907618, 133.50201897448562
INFO(indexer.cpp:1699): finished indexing chunk r244
INFO(indexer.cpp:1656): start indexing chunk r4406
filesize: 191'624'545
min: 802953.8679916407, 3905142.5791907618, 22.031047589945167
max: 803176.8099344098, 3905365.5211335309, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r4202
INFO(indexer.cpp:1656): start indexing chunk r44400
filesize: 81'356'135
min: 803176.8099344098, 3904919.6372479931, 22.031047589945167
max: 803288.28090579435, 3905031.1082193777, 133.50201897448562
INFO(indexer.cpp:1699): finished indexing chunk r2026
INFO(indexer.cpp:1656): start indexing chunk r44402
filesize: 133'850'185
min: 803176.8099344098, 3905031.1082193777, 22.031047589945167
max: 803288.28090579435, 3905142.5791907618, 133.50201897448562
INFO(indexer.cpp:1699): finished indexing chunk r2040
INFO(indexer.cpp:1656): start indexing chunk r44404
filesize: 114'224'355
min: 803288.28090579435, 3904919.6372479931, 22.031047589945167
max: 803399.7518771789, 3905031.1082193777, 133.50201897448562
INFO(indexer.cpp:1699): finished indexing chunk r2042
INFO(indexer.cpp:1656): start indexing chunk r44406
filesize: 157'339'945
min: 803288.28090579435, 3905031.1082193777, 22.031047589945167
max: 803399.7518771789, 3905142.5791907618, 133.50201897448562
INFO(indexer.cpp:1699): finished indexing chunk r2402
INFO(indexer.cpp:1656): start indexing chunk r4442
filesize: 336'439'460
min: 803176.8099344098, 3905142.5791907618, 22.031047589945167
max: 803399.7518771789, 3905365.5211335309, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r44040
INFO(indexer.cpp:1656): start indexing chunk r4444
filesize: 214'261'460
min: 803399.7518771789, 3904919.6372479931, 22.031047589945167
max: 803622.69381994789, 3905142.5791907618, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r4200
INFO(indexer.cpp:1656): start indexing chunk r4446
filesize: 189'953'470
min: 803399.7518771789, 3905142.5791907618, 22.031047589945167
max: 803622.69381994789, 3905365.5211335309, 244.97299035902608
INFO(indexer.cpp:1699): finished indexing chunk r4402
INFO(indexer.cpp:1699): finished indexing chunk r4400
INFO(indexer.cpp:1699): finished indexing chunk r44044
INFO(indexer.cpp:1699): finished indexing chunk r062
INFO(indexer.cpp:1699): finished indexing chunk r44400
INFO(indexer.cpp:1699): finished indexing chunk r2060
INFO(indexer.cpp:1699): finished indexing chunk r2006
INFO(indexer.cpp:1699): finished indexing chunk r44042
INFO(indexer.cpp:1699): finished indexing chunk r44046
INFO(indexer.cpp:1699): finished indexing chunk r02
INFO(indexer.cpp:1699): finished indexing chunk r44404
INFO(indexer.cpp:1699): finished indexing chunk r44402
INFO(indexer.cpp:1699): finished indexing chunk r2404
INFO(indexer.cpp:1699): finished indexing chunk r4044
INFO(indexer.cpp:1699): finished indexing chunk r2046
INFO(indexer.cpp:1699): finished indexing chunk r402
INFO(indexer.cpp:1699): finished indexing chunk r2004
INFO(indexer.cpp:1699): finished indexing chunk r406
INFO(indexer.cpp:1699): finished indexing chunk r44406
INFO(indexer.cpp:1699): finished indexing chunk r4406
INFO(indexer.cpp:1699): finished indexing chunk r4446
INFO(indexer.cpp:1699): finished indexing chunk r4046
INFO(indexer.cpp:1699): finished indexing chunk r4444
INFO(indexer.cpp:1699): finished indexing chunk r4442
